Upstream G:A:V,Downstream G:A:V
commons-io:commons-io:2.4,org.eclipse.packagedrone:org.eclipse.packagedrone.utils.deb:0.14.5
commons-io:commons-io:2.4,org.eclipse.rdf4j:rdf4j-client:2.3.0-M2
commons-io:commons-io:2.4,org.efaps:wikiutil:0.0.5
commons-io:commons-io:2.4,org.elevans:migration:0.1.0
commons-io:commons-io:2.4,org.eobjects.metamodel:MetaModel-cassandra:5.3.4
commons-io:commons-io:2.4,org.eobjects.metamodel:MetaModel-couchdb:3.2.1
commons-io:commons-io:2.4,org.erasmusmc.data-mining.ontology:ontology-impl-skos:1.3
commons-io:commons-io:2.4,org.erasmusmc.data-mining.peregrine:peregrine-impl-hash:1.3
commons-io:commons-io:2.4,org.erasmusmc.data-mining.peregrine:peregrine-tokenizer:1.3
commons-io:commons-io:2.4,org.esbtools.message.admin:esb-message-admin-rest-save-client:0.9.0
commons-io:commons-io:2.4,org.etourdot:xinclude:1.0.1
commons-io:commons-io:2.4,org.eu.acolyte:jdbc-driver:1.0.36-j7p
commons-io:commons-io:2.4,org.eurekaclinical:aiw-neo4j-etl:2.1-Alpha-1
commons-io:commons-io:2.4,org.eurekaclinical:javautil:3.0-Alpha-5
commons-io:commons-io:2.4,org.eurekaclinical:protempa-bconfigs-ini4j-ini:4.2.1
commons-io:commons-io:2.4,org.everit.i18n:org.everit.i18n.propsxlsconverter:1.0.0
commons-io:commons-io:2.4,org.everit.osgi.dev:org.everit.osgi.dev.lqmg:3.0.0
commons-io:commons-io:2.4,org.everit.persistence:org.everit.persistence.lqmg:4.0.0
commons-io:commons-io:2.4,org.everrest:everrest-core:1.5.0
commons-io:commons-io:2.4,org.evolvis.bsi:kolab-ws:3.10
commons-io:commons-io:2.4,org.evolvis.tartools:extract-tool:1.10
commons-io:commons-io:2.4,org.evosuite:evosuite-client:1.0.4-alpha1
commons-io:commons-io:2.4,org.evosuite.plugins:build-support-test:1.0.4-alpha1
commons-io:commons-io:2.4,org.evosuite.plugins:evosuite-maven-plugin:1.0.4-alpha1
commons-io:commons-io:2.4,org.fabrician.maven-plugins:distribution-plugin:1.2
commons-io:commons-io:2.4,org.fastnate:fastnate-csv:1.5.0
commons-io:commons-io:2.4,org.fastnate:fastnate-data:1.3.0
commons-io:commons-io:2.4,org.fastnate:fastnate-generator:1.1.0-RC1
commons-io:commons-io:2.4,org.fcrepo:fcrepo-client-impl:4.0.0
commons-io:commons-io:2.4,org.fcrepo:fcrepo-common:3.8.1
commons-io:commons-io:2.4,org.fcrepo:fcrepo-installer:3.8.0
commons-io:commons-io:2.4,org.fcrepo:fcrepo-jms-indexer-core:4.0.0-beta-01
commons-io:commons-io:2.4,org.fcrepo:fcrepo-kernel:4.0.0-alpha-3
commons-io:commons-io:2.4,org.fcrepo:fcrepo-kernel-impl:4.2.0
commons-io:commons-io:2.4,org.fcrepo:fcrepo-kernel-modeshape:4.6.2
commons-io:commons-io:2.4,org.fcrepo:fcrepo-message-consumer-core:4.0.0
commons-io:commons-io:2.4,org.fcrepo:fcrepo-serialization:4.4.0
commons-io:commons-io:2.4,org.fcrepo:fcrepo-server:3.7.0
commons-io:commons-io:2.4,org.fcrepo.migration:migration-utils:6.0.0-alpha-1
commons-io:commons-io:2.4,org.ff4j:ff4j-web:1.8.5
commons-io:commons-io:2.4,org.finra.datagenerator:dg-common:2.2
commons-io:commons-io:2.4,org.firepick:firerest-client:1.0
commons-io:commons-io:2.4,org.firepick:firerest-cmd:1.0.5
commons-io:commons-io:2.4,org.fisco-bcos:web3sdk:2.3.1
commons-io:commons-io:2.4,org.fisco-bcos:web3sdk-weid:2.0.3
commons-io:commons-io:2.4,org.fisco-bcos.java-sdk:fisco-bcos-java-sdk:2.9.0
commons-io:commons-io:2.4,org.fisco-bcos.java-sdk:fisco-bcos-java-sdk-v3:3.0.0-rc3-bugfix
commons-io:commons-io:2.4,org.fisco-bcos.java-sdk:java-sdk:2.6.1
commons-io:commons-io:2.4,org.flockdata:fd-common:0.98.5
commons-io:commons-io:2.4,org.forkjoin:forkjoin-apikit-springmvc:2.0.3
commons-io:commons-io:2.4,org.forkjoin:forkjoin-core:2.0.0
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-lib_2.10:0.11.0-M2
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-lib_2.11:0.10.0
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-lib_2.12:0.9.0
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-library_2.10:0.8.0
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-library_2.11:0.8.0
commons-io:commons-io:2.4,org.foundweekends.giter8:giter8-library_2.12:0.8.0
commons-io:commons-io:2.4,org.frontcache:frontcache-core:1.0.1
commons-io:commons-io:2.4,org.fuin.esmp:es-maven-plugin:0.4.0
commons-io:commons-io:2.4,org.fuin.smp:system-maven-plugin:0.1.0
commons-io:commons-io:2.4,org.fuin.srcgen4j:srcgen4j-commons:0.4.0
commons-io:commons-io:2.4,org.fuin.srcgen4j:srcgen4j-core:0.3.0
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:cds-common:1.3.26
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:cds-core:1.3.26
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:cm-persistence:1.3.19
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:gdl-editor:1.3.19
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:gdl-parser:1.3.19
commons-io:commons-io:2.4,org.gdl-lang.gdl-tools:openehr-utils-common:1.3.19
commons-io:commons-io:2.4,org.genesys-pgr:file-repository:0.8.1
commons-io:commons-io:2.4,org.genesys-pgr:file-repository-core:1.0
commons-io:commons-io:2.4,org.genesys-pgr:genesys-client-api:1.0
commons-io:commons-io:2.4,org.genesys-pgr:transifex-client:0.5
commons-io:commons-io:2.4,org.genesys-pgr:worldclim-reader:0.0.4
commons-io:commons-io:2.4,org.geomajas.project:geomajas-project-sld-editor-expert-common:1.0.0-M2
commons-io:commons-io:2.4,org.geomajas.project:geomajas-project-sld-editor-expert-gwt:1.0.0-M1
commons-io:commons-io:2.4,org.gerweck.scala:gerweck-utils-java8_2.10:1.5.8
commons-io:commons-io:2.4,org.gerweck.scala:gerweck-utils-java8_2.11:1.5.2
commons-io:commons-io:2.4,org.getlantern:exceptional4j:0.1
commons-io:commons-io:2.4,org.getlantern:kaleidoscope:1.0.0
commons-io:commons-io:2.4,org.getlantern:lantern-common:0.0.5
commons-io:commons-io:2.4,org.github.leshan:leshan-bs-server:0.1.8
commons-io:commons-io:2.4,org.github.leshan:leshan-client:0.1.7
commons-io:commons-io:2.4,org.github.leshan:leshan-core:0.1.5
commons-io:commons-io:2.4,org.github.leshan:leshan-standalone:0.1.3
commons-io:commons-io:2.4,org.gitlab:java-gitlab-api:1.2.5
commons-io:commons-io:2.4,org.globalbioticinteractions:maven-s3-wagon:0.0.3
commons-io:commons-io:2.4,org.got5:tapestry5-jquery:4.0-rc-1
commons-io:commons-io:2.4,org.gradle.exemplar:samples-check:1.0.0
commons-io:commons-io:2.4,org.gradle.exemplar:samples-discovery:1.0.0
commons-io:commons-io:2.4,org.gradlefx:gradlefx:1.5.0
commons-io:commons-io:2.4,org.graphwalker:graphwalker-io:3.4.1
commons-io:commons-io:2.4,org.graphwalker:graphwalker-java:3.4.1
commons-io:commons-io:2.4,org.graphwalker:graphwalker-restful:3.4.2
commons-io:commons-io:2.4,org.graylog2:graylog2-inputs:0.20.0-rc.1-1
commons-io:commons-io:2.4,org.graylog2:graylog2-plugin:1.0.0-rc.4
commons-io:commons-io:2.4,org.graylog2:graylog2-radio:0.20.0-rc.1-1
commons-io:commons-io:2.4,org.graylog2:graylog2-server:2.0.0-rc.1
commons-io:commons-io:2.4,org.graylog2:graylog2-shared:1.0.0-rc.4
commons-io:commons-io:2.4,org.gretty:gretty-core:3.0.6
commons-io:commons-io:2.4,org.gretty:gretty-runner:4.0.0
commons-io:commons-io:2.4,org.gridgain:gridgain-datagrid:6.0.3
commons-io:commons-io:2.4,org.gridgain:gridgain-hadoop1:6.1.0
commons-io:commons-io:2.4,org.gridgain:gridgain-hadoop1-integration:6.2.0-rc1
commons-io:commons-io:2.4,org.gridgain:gridgain-hadoop2:6.1.5
commons-io:commons-io:2.4,org.gridgain:gridgain-hadoop2-integration:6.1.8
commons-io:commons-io:2.4,org.gridgain:gridgain-hpc:6.1.6
commons-io:commons-io:2.4,org.gridgain:gridgain-platform:6.1.6
commons-io:commons-io:2.4,org.gridgain:gridgain-streaming:6.0.3
commons-io:commons-io:2.4,org.groovyutil:groovyutil:1.0
commons-io:commons-io:2.4,org.grouplens.lenskit:lenskit-eval-maven-plugin:1.1
commons-io:commons-io:2.4,org.guvnor:guvnor-ala-build-maven:7.0.0.Beta4
commons-io:commons-io:2.4,org.guvnor:guvnor-inbox-backend:6.0.0.CR1
commons-io:commons-io:2.4,org.guvnor:guvnor-m2repo-editor-backend:7.0.0.Beta4
commons-io:commons-io:2.4,org.guvnor:guvnor-services-backend:6.0.0.Beta5
commons-io:commons-io:2.4,org.guvnor:guvnor-structure-backend:7.0.0.Beta3
commons-io:commons-io:2.4,org.guvnor:guvnor-test-utils:7.0.0.Beta4
commons-io:commons-io:2.4,org.gwtproject:gwt-dev:2.10.0
commons-io:commons-io:2.4,org.hammerlab:paths_2.11:1.0.1
commons-io:commons-io:2.4,org.hammerlab:paths_2.12:1.0.1
commons-io:commons-io:2.4,org.hammerlab:test-utils_2.10:1.0.0
commons-io:commons-io:2.4,org.hammerlab:test-utils_2.11:1.0.1
commons-io:commons-io:2.4,org.hammerlab:test-utils_2.12:1.2.0
commons-io:commons-io:2.4,org.hammerlab.adam:adam-core_2.10:0.20.0
commons-io:commons-io:2.4,org.hammerlab.adam:adam-core_2.11:0.20.0
commons-io:commons-io:2.4,org.hammerlab.adam:adam-core_spark2_2.10:0.20.2
commons-io:commons-io:2.4,org.hammerlab.adam:adam-core_spark2_2.11:0.20.2
commons-io:commons-io:2.4,org.hammerlab.adam:core_2.10:0.21.0
commons-io:commons-io:2.4,org.hammerlab.adam:core_2.11:0.23.0
commons-io:commons-io:2.4,org.hammerlab.adam:core_spark1_2.10:0.20.4
commons-io:commons-io:2.4,org.hammerlab.adam:core_spark1_2.11:0.20.4
commons-io:commons-io:2.4,org.helenus:helenus-junit:1.0.13
commons-io:commons-io:2.4,org.hive2hive:org.hive2hive.core:1.2.4
commons-io:commons-io:2.4,org.holoeverywhere:plugin:0.3.5
commons-io:commons-io:2.4,org.hpccsystems:commons-hpcc:7.10.32-1
commons-io:commons-io:2.4,org.hpccsystems:dfsclient:7.12.108-1
commons-io:commons-io:2.4,org.hpccsystems:wsclient:7.10.46-1
commons-io:commons-io:2.4,org.hspconsortium:hsp-java-client:0.8
commons-io:commons-io:2.4,org.hspconsortium:hsp-tools:0.8
commons-io:commons-io:2.4,org.hspconsortium:hspc-java-client:1.0.3
commons-io:commons-io:2.4,org.hspconsortium.client:hspc-java-client:1.6.0
commons-io:commons-io:2.4,org.httpobjects.proxy:httpobjects-proxy:0.12.0
commons-io:commons-io:2.4,org.hyperledger.fabric-sdk-java:fabric-sdk-java:0.6
commons-io:commons-io:2.4,org.imintel:mbtiles4j:1.0.3
commons-io:commons-io:2.4,org.immregistries:codebase-client:2.3
commons-io:commons-io:2.4,org.integratedmodelling:klab-common:0.9.10
commons-io:commons-io:2.4,org.integratedmodelling:klab-engine:0.9.10
commons-io:commons-io:2.4,org.into-cps:modeldefinition:1.0.2
commons-io:commons-io:2.4,org.into-cps.fmi:jnifmuapi:1.0.12
commons-io:commons-io:2.4,org.into-cps.orchestration:coe:1.0.10
commons-io:commons-io:2.4,org.ioperm:morfologik-maven-plugin:1.0.0
commons-io:commons-io:2.4,org.jamesii:mlrules:2.2.1
commons-io:commons-io:2.4,org.jasig.cas:cas-management-webapp-support:4.2.2
commons-io:commons-io:2.4,org.jasig.maven:sass-maven-plugin:1.1.0
commons-io:commons-io:2.4,org.jasig.mojo.jspc:jspc-maven-plugin:2.0.0
commons-io:commons-io:2.4,org.jasig.portal.maven:uportal-maven-plugin:1.0.0
commons-io:commons-io:2.4,org.jasig.resourceserver:resource-server-api:1.0.34-M3
commons-io:commons-io:2.4,org.jasig.service.persondir:person-directory-impl:1.7.0
commons-io:commons-io:2.4,org.jbake:jbake-core:2.2.0
commons-io:commons-io:2.4,org.jbake:jbake-maven-plugin:0.3.0
commons-io:commons-io:2.4,org.jbehave:jbehave-core:4.0-beta-8
commons-io:commons-io:2.4,org.jboss.aerogear:jenkins-client:0.3.8
commons-io:commons-io:2.4,org.jboss.maven.plugins:maven-qstools-plugin:1.2.3.Final
commons-io:commons-io:2.4,org.jboss.maven.plugins:qstools:1.6.0.CR2
commons-io:commons-io:2.4,org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-metadata-parser:2.0.0-alpha-9
commons-io:commons-io:2.4,org.jbpm:droolsjbpm-knowledge-services:6.0.0.Beta1
commons-io:commons-io:2.4,org.jbpm:jbpm-console-ng-documents-backend:7.0.0.Beta2
commons-io:commons-io:2.4,org.jbpm:jbpm-console-ng-executor-service-backend:7.0.0.Beta4
commons-io:commons-io:2.4,org.jbpm:jbpm-console-ng-generic-forms-backend:7.0.0.Beta5
commons-io:commons-io:2.4,org.jbpm:jbpm-console-ng-workbench-integration-backend:7.0.0.Beta5
commons-io:commons-io:2.4,org.jbpm:jbpm-document:7.0.0.Beta5
commons-io:commons-io:2.4,org.jbpm:jbpm-executor:7.0.0.Beta2
commons-io:commons-io:2.4,org.jbpm:jbpm-form-modeler-common:6.0.0.CR1
commons-io:commons-io:2.4,org.jbpm:jbpm-form-modeler-custom-file-type:7.0.0.Beta4
commons-io:commons-io:2.4,org.jbpm:jbpm-form-modeler-request-dispatcher:7.0.0.Beta4
commons-io:commons-io:2.4,org.jbpm:jbpm-form-services:6.0.0.Beta3
commons-io:commons-io:2.4,org.jbpm:jbpm-gwt-shared:6.0.0.Alpha6
commons-io:commons-io:2.4,org.jbpm:jbpm-workitems:7.0.0.Beta5
commons-io:commons-io:2.4,org.jbpm.jbpm5:jbpmmigration:0.15
commons-io:commons-io:2.4,org.jeeplus:jeeplus-dashboard:3.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-datasource:2.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-echarts:3.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-gencode:3.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-gencode-vue:5.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-mybatis-dynamic:6.0
commons-io:commons-io:2.4,org.jeeplus:jeeplus-mybatis-dynamic-vue:5.0
commons-io:commons-io:2.4,org.jgroups:jgroups-raft:0.4.Final
commons-io:commons-io:2.4,org.jiucai:appframework:1.1.3
commons-io:commons-io:2.4,org.jmxtrans:jmxtrans:250
commons-io:commons-io:2.4,org.jmxtrans:jmxtrans-core:252
commons-io:commons-io:2.4,org.jmxtrans:jmxtrans-output-core:251
commons-io:commons-io:2.4,org.jmxtrans:jmxtrans-output-jrobin:252
commons-io:commons-io:2.4,org.jmxtrans.embedded:embedded-jmxtrans:1.2.0-beta-1
commons-io:commons-io:2.4,org.jpmml:jpmml-sparkml:1.3.1
commons-io:commons-io:2.4,org.jppf:jppf-common:6.0-alpha-4
commons-io:commons-io:2.4,org.jppf:jppf-common-node:4.2.1
commons-io:commons-io:2.4,org.jresearch.flexess.core:org.jresearch.flexess.core.impl:1.3.0
commons-io:commons-io:2.4,org.jsmart:zerocode-rest-bdd:1.1.25
commons-io:commons-io:2.4,org.jsmart:zerocode-tdd:1.3.28
commons-io:commons-io:2.4,org.jsoftware:rest-client:1.2
commons-io:commons-io:2.4,org.jsoftware.dbpatch:dbpatch-core:4.1
commons-io:commons-io:2.4,org.jsonschema2pojo:jsonschema2pojo-core:0.4.21
commons-io:commons-io:2.4,org.jsonschema2pojo:jsonschema2pojo-scalagen:1.0.0-beta1
commons-io:commons-io:2.4,org.jspringbot:jspringbot:1.9
commons-io:commons-io:2.4,org.jspringbot:jspringbot-maven-plugin:1.6
commons-io:commons-io:2.4,org.jsweet:jsweet-transpiler:3.1.0
commons-io:commons-io:2.4,org.jusecase:builders-generator:0.3.2
commons-io:commons-io:2.4,org.jvnet.annox:annox:1.0.0
commons-io:commons-io:2.4,org.kairosdb:kairosdb:0.9.4-5
commons-io:commons-io:2.4,org.kantega.reststop:reststop-development-plugin:3.10
commons-io:commons-io:2.4,org.keedio.azure:azure-documentdb-hadoop:1.5.4
commons-io:commons-io:2.4,org.kevoree.modeling.j2ts:transpiler:59
commons-io:commons-io:2.4,org.keycloak:keycloak-audit-mongo:1.0-beta-2
commons-io:commons-io:2.4,org.keycloak:keycloak-model-mongo:1.0-beta-2
commons-io:commons-io:2.4,org.kie:kie-config-cli:7.0.0.Beta1
commons-io:commons-io:2.4,org.kie:kie-wb-tests-gui:7.0.0.Beta2
commons-io:commons-io:2.4,org.kie:kie-wb-tests-rest:7.0.0.Beta1
commons-io:commons-io:2.4,org.kie.guvnor:guvnor-core-services-backend:6.0.0.Beta2
commons-io:commons-io:2.4,org.kie.guvnor:guvnor-dtable-xls-editor-backend:6.0.0.Alpha9
commons-io:commons-io:2.4,org.kie.guvnor:guvnor-inbox-backend:6.0.0.Alpha9
commons-io:commons-io:2.4,org.kie.guvnor:guvnor-m2repo-editor-backend:6.0.0.Alpha9
commons-io:commons-io:2.4,org.knowm.datasets:datasets-common:2.1.0
commons-io:commons-io:2.4,org.kohsuke:doklet:1.0
commons-io:commons-io:2.4,org.kohsuke:github-api:1.116
commons-io:commons-io:2.4,org.kuali.common:kuali-aws:1.0.2
commons-io:commons-io:2.4,org.kuali.maven.plugins:enc-maven-plugin:1.0.0
commons-io:commons-io:2.4,org.kuali.maven.plugins:externals-maven-plugin:1.0.13
commons-io:commons-io:2.4,org.kuali.maven.plugins:extractor-maven-plugin:1.1.12
commons-io:commons-io:2.4,org.kuali.maven.plugins:fusion-maven-plugin:0.0.1
commons-io:commons-io:2.4,org.kuali.maven.plugins:git-workflow-maven-plugin:0.0.8
commons-io:commons-io:2.4,org.kuali.maven.plugins:kscontractdoc-maven-plugin:1.0.9
commons-io:commons-io:2.4,org.kuali.ole:ole-docstore-common:1.5.1
commons-io:commons-io:2.4,org.kualigan.liquibase:kualigan-lb-ant:2.0.1
commons-io:commons-io:2.4,org.kualigan.liquibase:kualigan-lb-extensions:2.0.1
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:kc-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:kfs-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:kfs3-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:kfs4-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:kr-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.archetypes:lb-copy-archetype:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.plugins:kc-maven-plugin:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.plugins:kfs-maven-plugin:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.plugins:kuali-maven-plugin:2.0.0
commons-io:commons-io:2.4,org.kualigan.maven.plugins:kualigan-maven-plugin-api:2.0.0
commons-io:commons-io:2.4,org.kurento:kurento-repository:5.0.3
commons-io:commons-io:2.4,org.kurento:kurento-repository-internal:6.9.0
commons-io:commons-io:2.4,org.lable.oss.dynamicconfig.serialization:dynamic-config-serialization-yaml:1.8
commons-io:commons-io:2.4,org.lable.oss.dynamicconfig.serialization:yaml:1.3
commons-io:commons-io:2.4,org.lazydoc:lazydoc-core:1.0.6.1
commons-io:commons-io:2.4,org.lesscss:lesscss:1.3.1
commons-io:commons-io:2.4,org.lesscss:lesscss-maven-plugin:1.7.0.1.1
commons-io:commons-io:2.4,org.lightadmin:lightadmin:1.0.1.RELEASE
commons-io:commons-io:2.4,org.littleshoot:littleproxy:1.0.0-beta5
commons-io:commons-io:2.4,org.littleshoot:util:1.0.3
commons-io:commons-io:2.4,org.locationtech.geomesa:geomesa-accumulo-datastore_2.11:1.3.4
commons-io:commons-io:2.4,org.lockss.laaws:laaws-configuration-service:1.0.0
commons-io:commons-io:2.4,org.lucee:lucee:5.0.0.98-BETA
commons-io:commons-io:2.4,org.lwapp:lwapp-commons:1.0.M5
commons-io:commons-io:2.4,org.lwapp:lwapp-configclient:1.1.GA
commons-io:commons-io:2.4,org.lwapp:lwapp-notification:1.0.GA
commons-io:commons-io:2.4,org.m1theo:apt-repo:0.3.0
commons-io:commons-io:2.4,org.marketcetera:util:3.2.0
commons-io:commons-io:2.4,org.mazarineblue:MazarineBlue-KeywordDriven:0.1.0
commons-io:commons-io:2.4,org.membrane-soa:com.predic8.membrane.osgi.extender:4.6.0
commons-io:commons-io:2.4,org.membrane-soa:service-proxy-core:4.2.3
commons-io:commons-io:2.4,org.membrane-soa:service-proxy-test:4.2.1
commons-io:commons-io:2.4,org.mitre:stix:1.1.1
commons-io:commons-io:2.4,org.mobicents.arquillian.container:mss-tomcat-embedded-7:1.0.3
commons-io:commons-io:2.4,org.mock-server:mockserver-client:3.1
commons-io:commons-io:2.4,org.mock-server:mockserver-client-java:3.6
commons-io:commons-io:2.4,org.mock-server:mockserver-core:3.6.1
commons-io:commons-io:2.4,org.mock-server:mockserver-integration-testing:3.2
commons-io:commons-io:2.4,org.mock-server:mockserver-jetty:2.6
commons-io:commons-io:2.4,org.mock-server:mockserver-netty:3.6.2
commons-io:commons-io:2.4,org.mock-server:mockserver-vertx:2.8
commons-io:commons-io:2.4,org.molgenis:molgenis-core:1.8.0
commons-io:commons-io:2.4,org.molgenis:molgenis-data-file:5.2.1
commons-io:commons-io:2.4,org.molgenis:molgenis-platform-integration-tests:5.1.0
commons-io:commons-io:2.4,org.mongojack:mongojack:2.0.0-RC1
commons-io:commons-io:2.4,org.mule:mule-core:3.7.0
commons-io:commons-io:2.4,org.mule.runtime:mule-core:4.0.0-BETA.4
commons-io:commons-io:2.4,org.mule.runtime:mule-embedded-api:1.0.0-rc
commons-io:commons-io:2.4,org.mule.services:mule-service-http:1.0.0-BETA.4
commons-io:commons-io:2.4,org.mule.services:mule-service-soap:1.1.2
commons-io:commons-io:2.4,org.mule.tools.maven:mule-module-maven-plugin:1.0.0-rc
commons-io:commons-io:2.4,org.mule.tools.maven:mule-revapi-extension:1.1.1
commons-io:commons-io:2.4,org.multi-os-engine:moe-gradle:1.7.4
commons-io:commons-io:2.4,org.mycontroller:mycontroller-rest-clients:1.0.1
commons-io:commons-io:2.4,org.mycontroller.standalone:mycontroller-core:1.3.0.Final
