CVE,UPSTREAM G:A:V,DOWNSTREAM G:A:V,DOWNSTREAM REPO,COMMIT
CVE-2020-10688,org.jboss.resteasy:resteasy-jaxrs,com.peterphi.std.guice:stdlib-guice-common,petergeneric/stdlib,https://github.com/petergeneric/stdlib/commit/efb3fcc8d8c676a147428b6ad0f4ba7152f89c6d
CVE-2019-0231,org.apache.mina:mina-core,io.milton:milton-server-ce,miltonio/milton2,https://github.com/miltonio/milton2/commit/c62abb7ba5ac9ae66fccfd626a862b85f5df78d9
CVE-2018-1114,io.undertow:undertow-core,com.networknt:server,networknt/light-4j,https://github.com/networknt/light-4j/commit/827eb6ccd2c9ba41ed5f82cf79a9403b01672508
CVE-2018-1114,io.undertow:undertow-core,com.networknt:eventuate-cdc-service,networknt/light-eventuate-4j,https://github.com/networknt/light-eventuate-4j/commit/9b88e486fb808da093f130105f7f1821d10ef181
CVE-2018-1114,io.undertow:undertow-core,com.networknt:openapi-validator,networknt/light-rest-4j,https://github.com/networknt/light-rest-4j/commit/57604f1e95bf78dc7f4654b05c9151fa8d373915
CVE-2018-1114,io.undertow:undertow-core,com.networknt:rpc-router,networknt/light-hybrid-4j,https://github.com/networknt/light-hybrid-4j/commit/831f221d7187042a0fe59b5242960857c49cba56
CVE-2018-1114,io.undertow:undertow-core,io.mangoo:mangooio-core,svenkubiak/mangooio,https://github.com/svenkubiak/mangooio/commit/af7f4c74f84378649dbb028b79e6d2de9d169dff
CVE-2018-1114,io.undertow:undertow-core,com.networknt:graphql-validator,networknt/light-graphql-4j,https://github.com/networknt/light-graphql-4j/commit/df314a0f067ca6d3c129a515f1d8f4679ac0ebe4
CVE-2018-1114,io.undertow:undertow-core,com.networknt:oauth2-cache,networknt/light-oauth2,https://github.com/networknt/light-oauth2/commit/78368e5652ef7205a05c42e699df1b6e38764b4e
CVE-2018-1114,io.undertow:undertow-core,io.jboot:jboot,yangfuhai/jboot,https://github.com/yangfuhai/jboot/commit/311fb3228e6ff8af7681400595b5f122923865b1
CVE-2018-1114,io.undertow:undertow-core,com.networknt:session-core,networknt/light-session-4j,https://github.com/networknt/light-session-4j/commit/8900d9f69e2eac9d3e496a52853c5938c4199d73
CVE-2018-1114,io.undertow:undertow-core,de.ruedigermoeller:kontraktor-http,RuedigerMoeller/kontraktor,https://github.com/RuedigerMoeller/kontraktor/commit/967b29319ccff78f2a5a6452eb3da463a0f6dd33
CVE-2018-1114,io.undertow:undertow-core,org.actframework:act,actframework/actframework,https://github.com/actframework/actframework/commit/1ce7b7d0a23ef619ad23ac067f446d1822b355e1
CVE-2018-1114,io.undertow:undertow-core,org.jooby:jooby-undertow,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/7f5bbc4087b5316a65787eb0a90bc3b68ea1dfe1
CVE-2018-1114,io.undertow:undertow-core,org.restheart:restheart,SoftInstigate/restheart,https://github.com/SoftInstigate/restheart/commit/9f8b84801ec2b900d3c0fad72fc9dd0e1c90ace0
CVE-2018-1114,io.undertow:undertow-core,com.networknt:server,networknt/light-4j,https://github.com/networknt/light-4j/commit/827eb6ccd2c9ba41ed5f82cf79a9403b01672508
CVE-2018-1114,io.undertow:undertow-core,com.networknt:eventuate-cdc-service,networknt/light-eventuate-4j,https://github.com/networknt/light-eventuate-4j/commit/9b88e486fb808da093f130105f7f1821d10ef181
CVE-2018-1114,io.undertow:undertow-core,com.networknt:openapi-validator,networknt/light-rest-4j,https://github.com/networknt/light-rest-4j/commit/57604f1e95bf78dc7f4654b05c9151fa8d373915
CVE-2018-1114,io.undertow:undertow-core,com.networknt:rpc-router,networknt/light-hybrid-4j,https://github.com/networknt/light-hybrid-4j/commit/831f221d7187042a0fe59b5242960857c49cba56
CVE-2018-1114,io.undertow:undertow-core,io.mangoo:mangooio-core,svenkubiak/mangooio,https://github.com/svenkubiak/mangooio/commit/af7f4c74f84378649dbb028b79e6d2de9d169dff
CVE-2018-1114,io.undertow:undertow-core,com.networknt:graphql-validator,networknt/light-graphql-4j,https://github.com/networknt/light-graphql-4j/commit/df314a0f067ca6d3c129a515f1d8f4679ac0ebe4
CVE-2018-1114,io.undertow:undertow-core,com.networknt:oauth2-cache,networknt/light-oauth2,https://github.com/networknt/light-oauth2/commit/78368e5652ef7205a05c42e699df1b6e38764b4e
CVE-2018-1114,io.undertow:undertow-core,io.jboot:jboot,yangfuhai/jboot,https://github.com/yangfuhai/jboot/commit/311fb3228e6ff8af7681400595b5f122923865b1
CVE-2018-1114,io.undertow:undertow-core,com.networknt:session-core,networknt/light-session-4j,https://github.com/networknt/light-session-4j/commit/8900d9f69e2eac9d3e496a52853c5938c4199d73
CVE-2018-1114,io.undertow:undertow-core,de.ruedigermoeller:kontraktor-http,RuedigerMoeller/kontraktor,https://github.com/RuedigerMoeller/kontraktor/commit/967b29319ccff78f2a5a6452eb3da463a0f6dd33
CVE-2018-1114,io.undertow:undertow-core,org.actframework:act,actframework/actframework,https://github.com/actframework/actframework/commit/1ce7b7d0a23ef619ad23ac067f446d1822b355e1
CVE-2018-1114,io.undertow:undertow-core,org.jooby:jooby-undertow,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/7f5bbc4087b5316a65787eb0a90bc3b68ea1dfe1
CVE-2018-1114,io.undertow:undertow-core,org.restheart:restheart,SoftInstigate/restheart,https://github.com/SoftInstigate/restheart/commit/9f8b84801ec2b900d3c0fad72fc9dd0e1c90ace0
CVE-2021-27807,org.apache.pdfbox:pdfbox,org.mycore:mycore-iview2,MyCoRe-Org/mycore,https://github.com/MyCoRe-Org/mycore/commit/0631ffb41c0d3ffa4f171cd35eea2be9b2c24501
CVE-2021-27807,org.apache.pdfbox:pdfbox,com.bitplan.simplegraph:com.bitplan.simplegraph.pdf,BITPlan/com.bitplan.simplegraph,https://github.com/BITPlan/com.bitplan.simplegraph/commit/3b3fbd88b8536b23886d16ad47a9d3a22eee861f
CVE-2021-27807,org.apache.pdfbox:pdfbox,com.openhtmltopdf:openhtmltopdf-pdfbox,danfickle/openhtmltopdf,https://github.com/danfickle/openhtmltopdf/commit/883d0a012485f96273369124823e6c62095952a7
CVE-2021-27807,org.apache.pdfbox:pdfbox,org.digidoc4j.dss:dss-pades,open-eid/sd-dss,https://github.com/open-eid/sd-dss/commit/0dfd0df2e28565e9b34d1bac03e8fc22aa54272d
CVE-2021-27807,org.apache.pdfbox:pdfbox,com.helger:ph-pdf-layout4,phax/ph-pdf-layout,https://github.com/phax/ph-pdf-layout/commit/b40c638777cb02b179f4a40bb7fcae235d499b91
CVE-2021-27807,org.apache.pdfbox:pdfbox,de.redsix:pdfcompare,red6/pdfcompare,https://github.com/red6/pdfcompare/commit/9e7361bce15eca738de7bc79fb099b8ac09cb8ce
CVE-2021-27807,org.apache.pdfbox:pdfbox,no.digipost:printability-validator,digipost/printability-validator,https://github.com/digipost/printability-validator/commit/bb1f71769a921e652dc2cfe82481d49bc5ab704b
CVE-2021-27807,org.apache.pdfbox:pdfbox,de.rototor.pdfbox:graphics2d,rototor/pdfbox-graphics2d,https://github.com/rototor/pdfbox-graphics2d/commit/5024215691a4beca89e4acdf8752dd97ae4d1781
CVE-2021-27807,org.apache.pdfbox:pdfbox,com.uchicom:repty,uchicom/repty,https://github.com/uchicom/repty/commit/c05c3c68523734c95de1d8cba7114c987879634b
CVE-2019-5427,com.mchange:c3p0,org.rapidoid:rapidoid-sql,rapidoid/rapidoid,https://github.com/rapidoid/rapidoid/commit/5862f394c06ee97c211d906e4804e4a386e88187
CVE-2019-5427,com.mchange:c3p0,org.opencastproject:opencast-common,opencast/opencast,https://github.com/opencast/opencast/commit/1a479a441f25d5f8ef0bf8fbc976813b3565e781
CVE-2019-5427,com.mchange:c3p0,com.github.furkandogan:web-automation-template,furkandogan/web-automation-template,https://github.com/furkandogan/web-automation-template/commit/3d9ee4c99f75a2fa4a675b8ec28456922fe66bf1
CVE-2019-5427,com.mchange:c3p0,io.vertigo:vertigo-database-impl,vertigo-io/vertigo,https://github.com/vertigo-io/vertigo/commit/6c7d342951b81e882e3ac84c5c869f9fab15f7cb
CVE-2019-5427,com.mchange:c3p0,org.unidal.framework:dal-jdbc,unidal/frameworks,https://github.com/unidal/frameworks/commit/73191454154ccc3c8c00bfbf83f47fa536b9d3f7
CVE-2019-5427,com.mchange:c3p0,org.umlg:sqlg-core,pietermartin/sqlg,https://github.com/pietermartin/sqlg/commit/f062e8d78fef44683c5ef33b28c5ec0a08249c61
CVE-2019-5427,com.mchange:c3p0,com.github.psi-probe:psi-probe-core,psi-probe/psi-probe,https://github.com/psi-probe/psi-probe/commit/d2440ba3240078b27a8ee7f64d9d293cd28c3368
CVE-2019-5427,com.mchange:c3p0,org.mybatis:mybatis-guice,mybatis/guice,https://github.com/mybatis/guice/commit/0155dab8d5bb7a8b2a559dcfcd0efa202e3d159e
CVE-2019-5427,com.mchange:c3p0,net.centro.rtb:monitoring-center,centro/monitoring-center,https://github.com/centro/monitoring-center/commit/7524d36e5111fe42435a7fd29ba64b247b866b58
CVE-2019-5427,com.mchange:c3p0,be.yildiz-games:module-database,yildiz-online/module-database,https://github.com/yildiz-online/module-database/commit/b0f248b79290b3f6d796815b54f376117a47f427
CVE-2019-5427,com.mchange:c3p0,cn.6tail:nlf2-plugin-c3p0,6tail/nlf2-maven,https://github.com/6tail/nlf2-maven/commit/8fe546959c9c5bb4e2fa1c43d677b92b8f326888
CVE-2019-5427,com.mchange:c3p0,edu.uci.ics:crawler4j-examples-postgres,yasserg/crawler4j,https://github.com/yasserg/crawler4j/commit/f5267e3cbd8f81d12dc84c66ce565f6ed80407b1
CVE-2019-5427,com.mchange:c3p0,com.vladmihalcea.flexy-pool:flexy-c3p0,vladmihalcea/flexy-pool,https://github.com/vladmihalcea/flexy-pool/commit/70271fd6062eb656f4be022e93d5a54f6701e1a4
CVE-2019-5427,com.mchange:c3p0,net.eulerframework:euler-web-core,euler-projects/euler-framework,https://github.com/euler-projects/euler-framework/commit/f0951fbfcb6fe345d784bd674cb05fe7a28c9ae3
CVE-2019-5427,com.mchange:c3p0,io.cloudslang.content:cs-database,CloudSlang/cs-actions,https://github.com/CloudSlang/cs-actions/commit/bce37226530279d872435aea763d573adce7cc72
CVE-2019-5427,com.mchange:c3p0,io.vertigo:vertigo-dynamo-plugin-elasticsearch_2_4,KleeGroup/vertigo,https://github.com/KleeGroup/vertigo/commit/57c310de1174bc5f65c23d963f697f9935751892
CVE-2019-5427,com.mchange:c3p0,org.fastquery:fastquery,xixifeng/fastquery,https://github.com/xixifeng/fastquery/commit/a934426bb81f2900ddc4aa574bdd2e2a9d26bf63
CVE-2020-5398,org.springframework:spring-web,ca.uhn.hapi.fhir:hapi-fhir-cli-api,hapifhir/hapi-fhir,https://github.com/hapifhir/hapi-fhir/commit/39ff698dd2ec210e5d757045090f178fc17f37f3
CVE-2020-5398,org.springframework:spring-web,org.apache.openmeetings:openmeetings-db,apache/openmeetings,https://github.com/apache/openmeetings/commit/ae408b47a14480c49a07bc0162b47a903852030f
CVE-2020-5529,net.sourceforge.htmlunit:htmlunit,de.codescape.bitvunit:bitvunit-core,codescape/bitvunit,https://github.com/codescape/bitvunit/commit/177d97b55398074a59ab9eb66d455a133e941d45
CVE-2020-5529,net.sourceforge.htmlunit:htmlunit,org.tynamo:tynamo-test,tynamo/tynamo-test,https://github.com/tynamo/tynamo-test/commit/90f79ecced9279b8fcdd08f160e1ff6eff5f0925
CVE-2016-4000,org.python:jython-standalone,io.cucumber:cucumber-jython,cucumber/cucumber-jvm,https://github.com/cucumber/cucumber-jvm/commit/fdee635ee6fe56b37f3c09851ddb990dd0c0a580
CVE-2016-4000,org.python:jython-standalone,io.cloudslang.lang:cloudslang-api-commons,CloudSlang/cloud-slang,https://github.com/CloudSlang/cloud-slang/commit/df6ade727b46efcd1d2dd53572a16da66e754138
CVE-2016-4000,org.python:jython-standalone,kr.motd.maven:sphinx-maven-plugin,trustin/sphinx-maven-plugin,https://github.com/trustin/sphinx-maven-plugin/commit/2da092c86c43cec330e247a2a3a031293e3a7def
CVE-2016-4000,org.python:jython-standalone,io.cloudslang:runtime-management-impl,CloudSlang/score,https://github.com/CloudSlang/score/commit/6006521bf2edf44cf7f990d29f5cf5ca869366f1
CVE-2015-0263,org.apache.camel:camel-core,org.apache-extras.camel-extra:camel-db4o,camel-extra/camel-extra,https://github.com/camel-extra/camel-extra/commit/59d02a25c671b925235792e883f455fb6225da60
CVE-2015-0263,org.apache.camel:camel-core,org.fcrepo.camel:fcrepo-camel,fcrepo-exts/fcrepo-camel,https://github.com/fcrepo-exts/fcrepo-camel/commit/84fd906823e4004654bdff76a5a93db9881daad1
CVE-2015-0263,org.apache.camel:camel-core,com.consol.citrus:citrus-camel,citrusframework/citrus,https://github.com/citrusframework/citrus/commit/3ac45d06cfbf59d2bb53475c46b00e8c2d738f45
CVE-2015-0263,org.apache.camel:camel-core,de.wayofquality.blended:blended-itestsupport,woq-blended/blended,https://github.com/woq-blended/blended/commit/b1458ccb62ed4538488159596a6406c8340f917e
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.thankjava.toolkit3d:fast-toolkit3d,lazy-koala/java-toolkit,https://github.com/lazy-koala/java-toolkit/commit/614102adc1ddeb4146640c17cb4dce1b1a07d7dc
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.sangupta:jerry-core,sangupta/jerry-core,https://github.com/sangupta/jerry-core/commit/380b8ce5df0ffb3edf334d129d58deb200802fee
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.swiftmq:swiftmq-client,iitsoftware/swiftmq-client,https://github.com/iitsoftware/swiftmq-client/commit/9506bd2e6e1163342b52f8c5c99fb9b13c8d90fc
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.ikasan:ikasan-builder,ikasanEIP/ikasan,https://github.com/ikasanEIP/ikasan/commit/61a7c97cafa108f1b62ae732aab3b5136d076901
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.kie.kogito:drools-compiler,kiegroup/kogito-runtimes,https://github.com/kiegroup/kogito-runtimes/commit/be534eb1bf87d95083fc9caa90b680b40f42c749
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.github.spotbugs:sonar-findbugs-plugin,spotbugs/sonar-findbugs,https://github.com/spotbugs/sonar-findbugs/commit/d4b81e4456be033422c6b1502ef6f8bd5fa1a8c5
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.springframework.batch:spring-batch-core,spring-projects/spring-batch,https://github.com/spring-projects/spring-batch/commit/8400b1620528576845fdf42bdc363e10b82d173a
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.xceptance:xlt,Xceptance/XLT,https://github.com/Xceptance/XLT/commit/1b675b0b83f1e66c98d765f92bf2bae4de5a9369
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.javalite:javalite-async,javalite/activejdbc,https://github.com/javalite/activejdbc/commit/df9a9dd065faf12a9a6279266dee5857cd4b5c81
CVE-2021-39152,com.thoughtworks.xstream:xstream,net.ripe.rpki:rpki-commons,RIPE-NCC/rpki-commons,https://github.com/RIPE-NCC/rpki-commons/commit/cb41248bb0e21780857596da401b9a891c6ee1b7
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.infinispan:infinispan-server-core,infinispan/infinispan,https://github.com/infinispan/infinispan/commit/d617eec6dfe533cea066961a5afb2340131556d3
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.optaplanner:optaplanner-examples,kiegroup/optaplanner,https://github.com/kiegroup/optaplanner/commit/31ec3c3a5aa5a7d05e4f80c0ae6439b1159ea62b
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.patterntesting:patterntesting-rt,oboehm/PatternTesting2,https://github.com/oboehm/PatternTesting2/commit/6c3890ddd5f37c91b71dd825b6a24c3b045a2e31
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.smooks:smooks-core,smooks/smooks,https://github.com/smooks/smooks/commit/b1412cfcf80e8bf7ddcc1ec709c256387879e6b6
CVE-2021-39152,com.thoughtworks.xstream:xstream,no.mnemonic.messaging:requestsink-jms,mnemonic-no/messaging,https://github.com/mnemonic-no/messaging/commit/d8886c882334c967157a32be125fb0dc9b67f2d2
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.powertac:common,powertac/powertac-core,https://github.com/powertac/powertac-core/commit/bdad13c6c171376de33fdca091023d69f6930e7d
CVE-2021-39152,com.thoughtworks.xstream:xstream,org.wicketstuff:jqplot4java,wicketstuff/core,https://github.com/wicketstuff/core/commit/3fbd67082cf0ef7ec0114def59d07d496ded3a56
CVE-2021-39152,com.thoughtworks.xstream:xstream,com.github.psi-probe:psi-probe-core,psi-probe/psi-probe,https://github.com/psi-probe/psi-probe/commit/cf3dd7317060ef7cb67f57686b0d760bdfa659d5
CVE-2021-39152,com.thoughtworks.xstream:xstream,io.quarkus:quarkus-junit5,quarkusio/quarkus,https://github.com/quarkusio/quarkus/commit/3aa4e47faa4b4df927d75a5379f45aeea3fc3f87
CVE-2021-39152,com.thoughtworks.xstream:xstream,de.alpharogroup:email-tails,lightblueseas/email-tails,https://github.com/lightblueseas/email-tails/commit/997627a510bf8c40e6f2e0f799827ba5c7180a44
CVE-2021-39152,com.thoughtworks.xstream:xstream,ro.pippo:pippo-xstream,pippo-java/pippo,https://github.com/pippo-java/pippo/commit/8330892700e3911192f1e17a11100ec3ec58ef84
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,org.bsc.maven:confluence-reporting-maven-plugin,bsorrentino/maven-confluence-plugin,https://github.com/bsorrentino/maven-confluence-plugin/commit/65439baea3ec8bfea43165909b17eb79cd068018
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,io.konig:konig-schemagen-maven-plugin,konigio/konig,https://github.com/konigio/konig/commit/832229a4b93d9316dc645849f9cac6da1eb785b7
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,gov.nasa.pds.model:model-dmdocument,nasa-pds/pds4-information-model,https://github.com/nasa-pds/pds4-information-model/commit/ae58e968bb28b5a540188f9a33127c46979426a3
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.github.ozsie:detekt-maven-plugin,ozsie/detekt-maven-plugin,https://github.com/ozsie/detekt-maven-plugin/commit/1a5f92ad1ee6e97f9fa960c075f0026315e7c299
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,org.utplsql:utplsql-maven-plugin,utPLSQL/utPLSQL-maven-plugin,https://github.com/utPLSQL/utPLSQL-maven-plugin/commit/d8e865f71f72ad59727b09ada83267de7b619f87
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.contrastsecurity:contrast-maven-plugin,Contrast-Security-OSS/contrast-maven-plugin,https://github.com/Contrast-Security-OSS/contrast-maven-plugin/commit/9b79b14e10112ad9f2e75d7102deb69b4ef30fdf
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.github.funthomas424242:plantuml-maven-plugin,Huluvu424242/plantuml-maven-plugin,https://github.com/Huluvu424242/plantuml-maven-plugin/commit/5b2959356ca2d63acdfbea16a12e3e0b815b0869
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.disney.studio.cucumber.slices.plugin:cucumber-slices-maven-plugin,DisneyStudios/cucumber-slices-maven-plugin,https://github.com/DisneyStudios/cucumber-slices-maven-plugin/commit/52cda304d9f31fdafaabfb809f16ba6d2b9ce791
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,io.snyk:snyk-maven-plugin,snyk/snyk-maven-plugin,https://github.com/snyk/snyk-maven-plugin/commit/c30a9119bf87bf898705ae5836a6b4f5941c9129
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.apigee.edge.config:apigee-config-maven-plugin,apigee/apigee-config-maven-plugin,https://github.com/apigee/apigee-config-maven-plugin/commit/13fb8989884ce6d4920af8f17a79660f4b47b298
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.michaelhradek:aurkitu-maven-plugin,mhradek/aurkitu,https://github.com/mhradek/aurkitu/commit/b56b4372dbb02b3352276f10930b2664ec57aa9d
CVE-2017-1000487,org.codehaus.plexus:plexus-utils,com.apigee.smartdocs.config:apigee-smartdocs-maven-plugin,apigee/apigee-smartdocs-maven-plugin,https://github.com/apigee/apigee-smartdocs-maven-plugin/commit/174709370a9a17baaf7230ab239b0448fc6d5316
CVE-2019-10241,org.eclipse.jetty:jetty-util,org.cometd.java:cometd-java-annotations,cometd/cometd,https://github.com/cometd/cometd/commit/e243538d2c3360e11eac5e18c6a503abbf9ffb83
CVE-2016-6345,org.jboss.resteasy:resteasy-jaxrs,com.peterphi.std.guice:stdlib-guice-common,petergeneric/stdlib,https://github.com/petergeneric/stdlib/commit/b70bc2d7eecf829339a59a0fcc1f43d9bd85a314
CVE-2016-6345,org.jboss.resteasy:resteasy-jaxrs,org.wildfly:wildfly-jaxrs,wildfly/wildfly,https://github.com/wildfly/wildfly/commit/c190a7460f4051014edac62680e1867f1e8e7f9c
CVE-2016-6345,org.jboss.resteasy:resteasy-jaxrs,ws.ament.hammock:rest-resteasy,hammock-project/hammock,https://github.com/hammock-project/hammock/commit/fd7cc5efd9f9b77632dca0f81b149423dba45d3a
