CVE_ID,PATCH,G:A:V
CVE-2012-5885,https://github.com/apache/tomcat55/commit/83adfde198d8f9305edbd240e0081a2bb7902cfd,tomcat:catalina:5.5.23
CVE-2020-35460,https://github.com/joniles/mpxj/commit/8eaf4225048ea5ba7e59ef4556dab2098fcc4a1d,net.sf.mpxj:mpxj:7.4.3
CVE-2020-1938,https://github.com/apache/tomcat/commit/9ac90532;https://github.com/apache/tomcat/commit/7a1406a3;https://github.com/apache/tomcat/commit/0e8a50f0,org.apache.tomcat:tomcat-coyote:9.0.41
CVE-2017-9796,https://github.com/apache/geode/commit/02b9646618e074f80b3d5fed0e5b512a34b5897a,org.apache.geode:geode-core:1.2.1
CVE-2013-6429,https://github.com/spring-projects/spring-framework/commit/7387cb990e35b0f1b573faf29d4f9ae183d7a5e,org.springframework:spring-core:3.0.5.RELEASE
CVE-2019-17638,https://github.com/eclipse/jetty.project/commit/ff8ae56fa939c3477a0cdd1ff56ce3d902f08fba,org.eclipse.jetty:jetty-server:9.4.28.v20200408
CVE-2020-13692,https://github.com/pgjdbc/pgjdbc/commit/14b62aca4764d496813f55a43d050b017e01eb65,org.postgresql:postgresql:42.2.5
CVE-2019-0232,https://github.com/apache/tomcat/commit/4b244d827ade2a36ef3b8734939541207b78f35c,org.apache.tomcat:tomcat-catalina:9.0.12
CVE-2018-21234,https://github.com/oblac/jodd/commit/9bffc3913aeb8472c11bb543243004b4b4376f16,org.jodd:jodd-json:3.6.6
CVE-2021-25646,https://github.com/apache/druid/commit/3f8f00a231c4b47981e0e2e48f18f1221249e6f3,org.apache.druid:druid-core:0.22.0
CVE-2020-5407,https://github.com/spring-projects/spring-security/commit/69b1bc62ffe7c1e1bbf508951efa1e0235954198,org.springframework.security:spring-security-saml2-service-provider:5.2.2.RELEASE
CVE-2019-10354,https://github.com/stapler/stapler/commit/19637555a9f32d3875356b47234131d8b1e9fee4,org.kohsuke.stapler:stapler:1.237
CVE-2012-4431,https://github.com/apache/tomcat/commit/d426972,org.apache.tomcat:tomcat-catalina:7.0.27
CVE-2019-16771,https://github.com/line/armeria/commit/b597f7a865a527a84ee3d6937075cfbb4470ed20,com.linecorp.armeria:armeria:0.94.0
CVE-2018-1000180,https://github.com/bcgit/bc-java/commit/73780ac522b7795fc165630aba8d5f5729acc839;https://github.com/bcgit/bc-java/commit/22467b6e8fe19717ecdf201c0cf91bacf04a55ad,org.bouncycastle:bcprov-jdk15on:1.59
CVE-2019-25027,https://github.com/vaadin/flow/commit/56452991cc563ef1f45268647686f3edf1e0b473,com.vaadin:flow-server:1.0.5
CVE-2018-20227,https://github.com/eclipse/rdf4j/commit/099482e52f070a3d74e5ad368cff59c91e9b4f8a;https://github.com/eclipse/rdf4j/commit/df15a4d7a8f2789c043b27c9eafe1b30316cfa79,org.eclipse.rdf4j:rdf4j-util:2.2.2
CVE-2013-4112,https://github.com/belaban/JGroups/commit/75f09367e3dc1451b4a4d89f35d8c3f16bb20bc8,org.jgroups:jgroups:3.3.1.Final
CVE-2020-13929,https://github.com/apache/zeppelin/commit/409235e8db2ac370eed22d73a67d0771e886f907,org.apache.zeppelin:zeppelin-interpreter:0.8.0
CVE-2020-1727,https://github.com/keycloak/keycloak/commit/2f489a41ebd06eb14197f8a66afae86ac1397f42,org.keycloak:keycloak-server-spi-private:7.0.0
CVE-2013-6408,https://github.com/apache/lucene-solr/commit/31050216b692603ced4270d5c2630e7dd37e14e4;https://github.com/apache/lucene-solr/commit/7239a57a51ea0f4d05dd330ce5e15e4f72f72747,org.apache.solr:solr-core:3.6.1
CVE-2018-7489,https://github.com/FasterXML/jackson-databind/commit/ddfddfba6414adbecaff99684ef66eebd3a92e92;https://github.com/FasterXML/jackson-databind/commit/60d459cedcf079c6106ae7da2ac562bc32dcabe1;https://github.com/FasterXML/jackson-databind/commit/6799f8f10cc78e9af6d443ed6982d00a13f2e7d2,com.fasterxml.jackson.core:jackson-databind:2.8.9
CVE-2017-9797,https://github.com/apache/geode/commit/6be38ca;https://github.com/apache/geode/commit/6c2ea4a;https://github.com/apache/geode/commit/41e14dd;https://github.com/apache/geode/commit/f8e7ddd;https://github.com/apache/geode/commit/6ee5771;https://github.com/apache/geode/commit/0b881b5;https://github.com/apache/geode/commit/c2efd80;https://github.com/apache/geode/commit/1b03524;https://github.com/apache/geode/commit/7cbbf67;https://github.com/apache/geode/commit/e0fbb3c;https://github.com/apache/geode/commit/99b0fd6;https://github.com/apache/geode/commit/c8a3654,org.apache.geode:geode-core:1.2.0
CVE-2016-7051,https://github.com/FasterXML/jackson-dataformat-xml/commit/eeff2c312e9d4caa8c9f27b8f740c7529d00524a,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.7.4
CVE-2018-11768,https://github.com/apache/hadoop/commit/96cedb87b94c07c11152580bf36978186d622b50,org.apache.hadoop:hadoop-hdfs:3.1.1
CVE-2019-17558,https://github.com/apache/lucene-solr/commit/a8bbe7b6e1ea45bba57ffef4e40e7fa2116dcef9,org.apache.solr:solr-velocity:7.0.1
CVE-2021-31406,https://github.com/vaadin/flow/commit/c9db8f6cd0f4bbd5c78bb0ef6176f4f4dfcaa624,com.vaadin:flow-server:5.0.2
CVE-2014-7839,https://github.com/resteasy/Resteasy/commit/5f1e974687ce45349431652d89b5927449967dc2,org.jboss.resteasy:resteasy-jaxrs:3.0.10.Final
CVE-2020-10740,https://github.com/wildfly/wildfly-naming-client/commit/56f159d19bedfa67eb3d2b408bb8d17d2c929832,org.wildfly:wildfly-naming-client:1.0.9.Final
CVE-2020-11998,https://github.com/apache/activemq/commit/0d6e5f240ef34bae2e4089102047593bef628e6c,org.apache.activemq:activemq-broker:5.15.12
CVE-2016-8629,https://github.com/keycloak/keycloak/commit/3d46b4c425d39b004566cc78164e1ffbe37d647c;https://github.com/keycloak/keycloak/commit/a78cfa4b2ca979a1981fb371cfdf2c7212f7b6e2,org.keycloak:keycloak-services:1.8.1.Final
CVE-2018-1258,https://github.com/spring-projects/spring-security/commit/7b8fa90d96aaf751a3256fa755d5f17e081c20f1,org.springframework.security:spring-security-config:5.0.3.RELEASE
CVE-2018-1275,https://github.com/spring-projects/spring-framework/commit/0009806debb578e884f6dc98bd1f2dc668020021,org.springframework:spring-messaging:4.3.14.RELEASE
CVE-2013-7398,https://github.com/AsyncHttpClient/async-http-client/commit/dfacb8e05d0822c7b2024c452554bd8e1d6221d8;https://github.com/AsyncHttpClient/async-http-client/commit/a894583921c11c3b01f160ada36a8bb9d5158e9,com.ning:async-http-client:1.6.5
CVE-2017-7658,https://github.com/eclipse/jetty.project/commit/a285deea42fcab60d9edcf994e458c238a348b55,org.eclipse.jetty:jetty-http:9.2.14.v20151106
CVE-2019-13234,https://github.com/alkacon/opencms-core/commit/185e71cc9844c90c0c29b730bd92b0375f1eca21,org.opencms:opencms-core:8.5.0
CVE-2008-6505,https://github.com/apache/struts/commit/ff8b655c4b04cae41e5ad00df0a7482333e7a254,org.apache.struts:struts2-core:2.1.2
CVE-2020-10719,https://github.com/undertow-io/undertow/commit/aa5e1fe11fec75032f14f0ae23e586f4cf3a3365,io.undertow:undertow-core:2.0.28.Final
CVE-2016-2173,https://github.com/spring-projects/spring-amqp/commit/4150f107e60cac4a7735fcf7cb4c1889a0cbab6c,org.springframework.amqp:spring-amqp:1.3.3.RELEASE
CVE-2018-12538,https://github.com/eclipse/jetty.project/commit/a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,org.eclipse.jetty:jetty-server:9.4.8.v20171121
CVE-2009-2902,https://github.com/apache/tomcat/commit/3e1010b;https://github.com/apache/tomcat55/commit/0299cb724ea71f304d54adfcdb950f59b01fb421,tomcat:catalina:5.5.23
CVE-2018-8013,https://github.com/apache/xmlgraphics-batik/commit/f91125b26a6ca2b7a1195f1842360bed03629839;https://github.com/apache/xmlgraphics-batik/commit/c5e5734293920250f2876648ac93660afc1d2923,org.apache.xmlgraphics:batik-dom:1.7
CVE-2021-41079,https://github.com/apache/tomcat/commit/34115fb3c83f6cd97772232316a492a4cc5729e0,org.apache.tomcat:tomcat-coyote:10.0.0
CVE-2020-13946,https://github.com/apache/cassandra/commit/63f4da90c3c51d230c535265786dbc7a33c1ace9,org.apache.cassandra:cassandra-all:2.2.2
CVE-2017-7536,https://github.com/hibernate/hibernate-validator/commit/0886e89900d343ea20fde5137c9a3086e6da9ac;https://github.com/hibernate/hibernate-validator/commit/0ed45f37c4680998167179e631113a2c9cb5d11,org.hibernate:hibernate-validator:5.3.4.Final
CVE-2017-2585,https://github.com/keycloak/keycloak/commit/426e55664f5240d29905d2127a50bee827cf9e17,org.keycloak:keycloak-core:1.8.1.Final
CVE-2019-10158,https://github.com/infinispan/infinispan/commit/f3efef8de7fec4108dd5ab725cea6ae09f14815d;https://github.com/infinispan/infinispan/commit/716664772d3673ca243bf841fe61c89cf12d8976;https://github.com/infinispan/infinispan/commit/7341da552a13cb9e8a44cd13c984d1f46310653e,org.infinispan:infinispan-spring5-common:10.0.0.Beta3
CVE-2011-1419,https://github.com/apache/tomcat/commit/0ff4905,org.apache.tomcat:tomcat-catalina:7.0.8
CVE-2018-1324,https://github.com/apache/commons-compress/commit/2a2f1dc48e22a34ddb72321a4db211da91aa933b,org.apache.commons:commons-compress:1.14
CVE-2017-12160,https://github.com/keycloak/keycloak/commit/96fe4608066d533cc1ff69f23339a710a60e892d,org.keycloak:keycloak-services:3.2.1.Final
CVE-2021-27582,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server/commit/7eba3c12fed82388f917e8dd9b73e86e3a311e4c,org.mitre:openid-connect-server:1.2.3
CVE-2020-11050,https://github.com/TooTallNate/Java-WebSocket/commit/2dbe2d3c4a3ba63a0132a256ccefbfceb69531c9,org.java-websocket:Java-WebSocket:1.3.0
CVE-2021-40690,https://github.com/apache/santuario-xml-security-java/commit/c6b7de127f6c17bc3f317f7caa3e9a62bff46527,org.apache.santuario:xmlsec:2.2.1
CVE-2017-12159,https://github.com/keycloak/keycloak/commit/e201f205d162d4d795d294fe065ca20f4005eef2;https://github.com/keycloak/keycloak/commit/9b75b603e3a5f5ba6deff13cbb45b070bf2d2239,org.keycloak:keycloak-services:1.8.1.Final
CVE-2020-9491,https://github.com/apache/nifi/commit/441781cec50f77d9f1e65093f55bbd614b8c5ec6,org.apache.nifi:nifi-socket-utils:1.11.4
CVE-2020-11989,https://github.com/apache/shiro/commit/b90f91875e5e18c4805013c2fa0567b1700f5a96,org.apache.shiro:shiro-web:1.3.2
CVE-2016-3081,https://github.com/apache/struts/commit/b4d54b6d0caa6aaf453a56b3613aebad8acd3229;https://github.com/apache/struts/commit/f238cf4f1091be19fbcfd086b042c86a1bcaa7fc,org.apache.struts:struts2-core:2.3.16.3
CVE-2015-1832,https://github.com/apache/derby/commit/7643f9651406e12c9563a92b3dd258505e6c7144,org.apache.derby:derby:10.11.1.1
CVE-2017-1000209,https://github.com/TakahikoKawasaki/nv-websocket-client/commit/feb9c8302757fd279f4cfc99cbcdfb6ee709402d;https://github.com/TakahikoKawasaki/nv-websocket-client/commit/fb23d30966b8abba920fa90b49201192c66f56bf,com.neovisionaries:nv-websocket-client:1.31
CVE-2013-4152,https://github.com/poutsma/spring-framework/commit/edba32b3093703d5e9ed42b5b8ec23ecc1998398,org.springframework:spring-oxm:4.0.0.RELEASE
CVE-2017-2646,https://github.com/keycloak/keycloak/commit/42954e84d99417b8dd5b97181398e2a4cd68bf5d,org.keycloak:keycloak-saml-core:2.5.4.Final
CVE-2021-20289,https://github.com/resteasy/Resteasy/commit/92950dd5efa5f853e5edd6b9980cc3094101f3a4,org.jboss.resteasy:resteasy-core:4.6.0.Final
CVE-2018-11786,https://github.com/apache/karaf/commit/103f33105a58c899706a0687bb334678e2fa1ee7;https://github.com/apache/karaf/commit/24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,org.apache.karaf.shell:org.apache.karaf.shell.core:4.1.2
CVE-2016-1181,https://github.com/kawasima/struts1-forever/commit/eda3a79907ed8fcb0387a0496d0cb14332f250e8,struts:struts:1.2.9
CVE-2021-31404,https://github.com/vaadin/flow/commit/a7ff6932a5722beebdbf3401576b74ddd340784a,com.vaadin:flow-server:1.0.5
CVE-2018-11087,https://github.com/spring-projects/spring-amqp/commit/d64e7fa3993dac577c0973e0caf8c31d27ef5e4;https://github.com/spring-projects/spring-amqp/commit/444b74e95bb299af5e23ebf006fbb45d574fb95,org.springframework.amqp:spring-rabbit:2.0.5.RELEASE
CVE-2015-2351,https://github.com/alkacon/opencms-core/commit/a2e5cba0adc345943a07d1aacb6adf1a1b20c6fc,org.opencms:opencms-core:8.0.1
CVE-2020-1945,https://github.com/apache/ant/commit/9c1f4d905da59bf446570ac28df5b68a37281f35,org.apache.ant:ant:1.9.13
CVE-2020-8929,https://github.com/google/tink/commit/93d839a5865b9d950dffdc9d0bc99b71280a8899,com.google.crypto.tink:tink:1.2.2
CVE-2016-3087,https://github.com/apache/struts/commit/6bd694b7980494c12d49ca1bf39f12aec3e03e2f;https://github.com/apache/struts/commit/98d2692e434fe7f4d445ade24fe2c9860de1c13f,org.apache.struts:struts2-core:2.3.28
CVE-2022-0239,https://github.com/stanfordnlp/corenlp/commit/1940ffb938dc4f3f5bc5f2a2fd8b35aabbbae3dd,edu.stanford.nlp:stanford-corenlp:3.8.0
CVE-2018-20433,https://github.com/zhutougg/c3p0/commit/2eb0ea97f745740b18dd45e4a909112d4685f87b;https://github.com/swaldman/c3p0/commit/7dfdda63f42759a5ec9b63d725b7412f74adb3e1,com.mchange:c3p0:0.9.5.2
CVE-2018-1320,https://github.com/apache/thrift/commit/d973409661f820d80d72c0034d06a12348c8705e,org.apache.thrift:libthrift:0.9.3
CVE-2015-1427,https://github.com/elastic/elasticsearch/commit/764fda6420a0aa10db4abef15429b5e77b9be8bf;https://github.com/elastic/elasticsearch/commit/68c4a6201e6c889b272c1b64550237fe6d172b47;https://github.com/elastic/elasticsearch/commit/69735b0f4ab9ad7df4b82e8c917589b52cb9978c,org.elasticsearch:elasticsearch:1.4.0
CVE-2018-1000616,https://github.com/opennetworkinglab/onos/commit/af1fa39a53c0016e92c1de246807879c16f507d6,org.onosproject:onos-cli:1.8.9
CVE-2016-4468,https://github.com/cloudfoundry/uaa/commit/215bd349a63edfef15a1aa07a3969c8991e34570;https://github.com/cloudfoundry/uaa/commit/b384a650a122e42d75e8cbb5624d0274a65cd848;https://github.com/cloudfoundry/uaa/commit/6bf1c0ae1abc9aaba957708e0b2dfb6a70aab826,org.cloudfoundry.identity:cloudfoundry-identity-scim:2.7.4
CVE-2021-39139,https://github.com/x-stream/xstream/commit/652d72f38b33938c54fd3b2ef626cb7dce38001c,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2014-3529,https://github.com/apache/poi/commit/103b45073c7b504236588b3acc146530205af53c;https://github.com/apache/poi/commit/236c3c52a9b90688b2e57ec503559409e29f33ed;https://github.com/apache/poi/commit/d72bd78c19dfb7b57395a66ae8d9269d59a87bd2;https://github.com/apache/poi/commit/6050a68d5adfb4ffef1edb778add09bcee32d1c3;https://github.com/apache/poi/commit/eabb6a924be24abb879372d0bc967e0d316b2cf8,org.apache.poi:poi-ooxml:3.9
CVE-2013-2071,https://github.com/apache/tomcat/commit/4171baf,org.apache.tomcat:tomcat-catalina:7.0.27
CVE-2018-1284,https://github.com/apache/hive/commit/f80a38ae1174553022deae4f8774918401d9756d,org.apache.hive:hive-exec:1.2.1
CVE-2011-3923,https://github.com/apache/struts/commit/2c1eb6bb57f90db7287fc3ed0086793d0a43fe9e,org.apache.struts.xwork:xwork-core:2.2.3.1
